Symbol,Side,CxL,Qty,Price,Bid,Ask,StartDate,EndDate,TradeID,Time,Exkbr,TradeCommType,SourceComission,AccountType,OrderID,GTL,TrailerInfo,Clr
S,SS,NEW,100,8.2000004736,8.210000,8.220000,06/14/17,06/19/17,1706149900004482669,11:19:46,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.210000,8.220000,06/14/17,06/19/17,1706149900004482683,11:19:46,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004482833,11:19:47,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004482842,11:19:47,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004483102,11:19:49,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004483529,11:19:51,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004483934,11:19:54,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004483946,11:19:54,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004483954,11:19:54,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004485645,11:20:11,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004487229,11:20:18,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004496682,11:21:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
CERS,SS,NEW,100,2.3500004736,2.340000,2.350000,06/14/17,06/19/17,1706149900004502205,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502214,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502220,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502234,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502241,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502253,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502260,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502264,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502268,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502273,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502278,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502285,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,300,2.3500008543,2.340000,2.350000,06/14/17,06/19/17,1706149900004502289,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14/17,06/19/17,1706149900004502310,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14/17,06/19/17,1706149900004502317,11:22:24,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.355000,2.350000,2.360000,06/14/17,06/19/17,1706149900004502711,11:22:27,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14/17,06/19/17,1706149900004502959,11:22:29,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
S,SS,NEW,400,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004503178,11:22:31,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.210000,8.200000,8.210000,06/14/17,06/19/17,1706149900004507357,11:23:14,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004507366,11:23:14,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004512847,11:23:55,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.210000,8.200000,8.210000,06/14/17,06/19/17,1706149900004514037,11:24:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,1100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004514045,11:24:04,ContraSSFREX,1100,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004514057,11:24:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.2000004736,8.200000,8.210000,06/14/17,06/19/17,1706149900004514061,11:24:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004514066,11:24:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004514074,11:24:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516561,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.200000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516569,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,2700,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516582,11:24:26,ContraSSFREX,2700,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516586,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,300,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516593,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516596,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516600,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.200000,8.210000,06/14/17,06/19/17,1706149900004516619,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516627,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004516640,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516645,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516647,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516650,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516653,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516665,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516673,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516678,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516683,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516688,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004516726,11:24:26,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004517656,11:24:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
CERS,SS,NEW,100,2.3500004736,2.350000,2.360000,06/14/17,06/19/17,1706149900004519287,11:24:46,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004519642,11:24:49,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004521066,11:25:02,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004521077,11:25:02,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004521257,11:25:03,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004521273,11:25:04,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,400,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004524508,11:25:27,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004524557,11:25:27,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004526946,11:25:45,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004526954,11:25:45,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004530141,11:26:15,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004530149,11:26:15,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004530324,11:26:16,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,500,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004533305,11:26:42,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004533327,11:26:42,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004533333,11:26:42,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004533340,11:26:42,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004533361,11:26:42,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
CERS,SS,NEW,100,2.355000,2.350000,2.360000,06/14/17,06/19/17,1706149900004533879,11:26:47,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003854300,#STA=CERS
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004534355,11:26:51,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004534367,11:26:51,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004534742,11:26:54,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004534774,11:26:54,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004536636,11:27:12,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004538399,11:27:31,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004540468,11:27:53,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004540479,11:27:53,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004543068,11:28:21,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004543773,11:28:28,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544341,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544351,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544360,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544362,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544365,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544420,11:28:34,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544961,11:28:41,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004544988,11:28:41,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14/17,06/19/17,1706149900004544996,11:28:41,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545179,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545187,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545194,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545208,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,900,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545213,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545217,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545220,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,600,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545225,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545237,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,1000,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545249,11:28:44,ContraSSFREX,1000,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,101,8.1800004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004545261,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,99,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545264,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545268,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545276,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,300,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545293,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.185000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545315,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,400,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545317,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545320,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545325,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545339,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545363,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545376,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004545396,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545400,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.185000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545402,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545404,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.185000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545407,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545409,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545411,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545413,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,400,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545415,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,200,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545417,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545419,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545422,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.1800004736,8.190000,8.200000,06/14/17,06/19/17,1706149900004545427,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
S,SS,NEW,100,8.180000,8.190000,8.200000,06/14/17,06/19/17,1706149900004545430,11:28:44,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004473640,#STA=MSCO
